cod_cliente;flg_unico_dono;flg_licenciado;flg_ipva_pago;flg_todas_revisoes_concessionaria;flg_garantia_fabrica;flg_blindado;flg_aceita_troca;flg_adaptado_pcd
26345;1;1;10;0;0;0;1;0
3158;1;1;0;10;10;0;0;0
2783;0;0;0;0;0;0;0;0
23920;1;1;10;10;10;0;1;0
26577;1;0;0;10;0;0;0;0
1276;0;0;0;0;0;0;0;0
4986;0;0;0;0;0;0;0;0
15294;1;0;10;10;10;0;1;0
9434;0;1;10;0;0;0;0;0
10779;1;1;10;10;0;0;0;0
489;1;1;10;10;0;1;0;0
26570;0;1;10;10;10;0;0;0
1335;0;0;0;0;0;0;0;0
20559;1;1;10;10;0;0;0;0
2535;0;0;10;0;0;0;0;0
3575;0;0;0;0;0;0;0;0
4318;0;0;0;0;0;0;0;0
2993;0;0;0;0;0;0;0;0
12875;0;1;10;0;0;0;0;0
23186;0;1;10;0;0;0;1;0
25158;0;0;0;10;0;0;1;0
5170;0;0;0;0;0;0;0;0
17656;0;1;10;10;10;0;0;0
10026;1;1;10;0;0;0;0;0
26612;0;0;0;10;0;0;0;0
5994;0;0;0;0;0;0;0;0
14338;1;1;10;10;10;0;0;0
3992;0;1;0;0;0;0;0;0
10520;0;0;0;0;0;0;0;0
7676;0;1;10;10;0;0;0;0
8712;0;1;10;0;0;0;0;0
6093;0;0;0;0;0;0;0;0
209;1;1;10;0;0;0;0;0
25867;0;1;10;0;0;0;0;0
4167;0;0;0;0;10;0;0;0
7022;1;1;10;10;0;0;0;0
6246;0;0;0;0;0;0;0;0
1892;0;1;10;10;0;0;1;0
3287;0;1;10;10;10;0;0;0
4753;0;0;0;0;0;0;0;0
20381;0;0;0;0;0;0;0;0
16975;0;1;10;0;0;0;0;0
21583;0;1;10;10;0;0;0;0
870;0;1;10;0;0;0;1;0
26646;0;1;10;0;0;0;0;0
6829;0;0;0;0;0;0;0;0
20833;0;1;10;10;0;0;0;0
9376;0;0;0;0;0;0;0;0
22291;0;1;10;10;0;1;1;0
6687;0;0;0;0;10;0;0;0
26654;0;0;10;0;0;0;0;0
21359;0;1;10;0;0;0;1;0
26454;0;1;10;0;0;1;1;0
1477;1;0;0;0;0;0;0;0
26669;1;0;10;10;0;0;1;0
26671;1;1;10;0;0;0;1;0
10855;0;0;0;0;0;0;0;0
17264;0;1;10;0;0;0;1;0
19008;0;1;10;0;0;0;1;0
16083;0;1;10;0;0;0;1;0
2322;0;0;0;0;0;0;0;0
2238;0;0;0;0;10;0;0;0
2224;1;0;10;0;0;0;0;0
15096;0;0;10;0;0;1;1;0
264;0;0;0;0;0;0;0;0
3232;0;0;0;0;0;0;0;0
18354;1;1;10;10;0;0;1;0
5273;1;0;0;0;0;0;0;0
3527;0;0;0;0;0;0;0;0
10262;0;0;0;0;0;0;0;0
14117;0;1;10;0;0;0;0;0
4572;0;0;0;0;0;0;0;0
9180;0;0;0;0;0;0;0;0
2571;0;0;0;0;0;0;0;0
1916;0;0;0;0;0;0;0;0
7155;0;1;10;0;0;0;0;0
4918;0;0;0;0;0;0;0;0
12734;1;1;10;0;0;0;0;0
26703;0;1;10;0;0;0;1;0
26707;0;1;10;0;0;0;0;0
8620;0;1;10;0;0;0;0;0
6851;0;0;0;0;0;0;0;0
1271;0;0;0;0;0;0;0;0
10814;0;0;0;0;0;0;0;0
6128;0;0;0;0;0;0;0;0
6640;0;0;0;0;0;0;0;0
9215;0;0;0;0;0;0;0;0
3827;0;0;0;0;0;0;0;0
5982;0;0;0;0;0;0;0;0
3316;0;0;0;0;0;0;0;0
24193;1;1;10;10;0;1;1;0
23784;0;1;10;0;0;0;1;0
4562;0;1;10;10;0;0;0;0
954;0;0;0;0;0;0;0;0
816;0;1;10;10;10;0;0;0
3773;0;0;0;0;0;0;0;0
8688;0;1;10;0;0;0;0;0
13045;0;1;10;0;0;0;0;0
6518;0;0;0;0;0;0;0;0
26763;0;1;10;0;0;0;0;0
11882;0;0;0;0;0;0;0;0
11551;0;0;0;0;0;0;0;0
2321;1;1;10;0;0;0;0;0
15813;0;1;10;0;0;0;1;0
14630;0;1;10;0;0;0;0;0
5527;0;0;10;0;0;0;0;0
15330;1;1;10;10;10;1;0;0
4280;1;0;10;0;0;0;0;0
2299;1;1;10;10;10;0;0;0
10411;1;1;10;10;10;0;0;0
10279;0;0;0;0;0;0;0;0
3025;0;0;0;0;0;0;0;0
6652;0;0;0;0;0;0;0;0
10390;0;0;0;0;0;0;0;0
15307;1;1;10;10;0;0;1;0
847;0;1;10;10;0;0;1;0
3820;0;0;0;0;0;0;0;0
10747;0;0;0;0;0;0;0;0
13880;0;1;10;10;0;0;0;0
5290;0;0;0;0;0;0;0;0
6159;0;0;0;0;0;0;0;0
6791;0;0;0;0;0;0;0;0
26769;0;0;10;0;0;0;0;0
1687;0;1;10;0;0;0;0;0
1349;0;0;0;0;0;0;0;0
11052;0;0;0;0;0;0;0;0
14580;0;1;10;0;0;0;1;0
7977;0;0;0;0;0;0;0;0
26813;1;1;10;10;10;0;1;0
10581;0;0;0;0;0;0;0;0
11553;0;0;0;0;0;0;0;0
7694;0;0;0;0;0;0;0;0
18103;1;0;10;10;0;0;1;0
7063;0;1;10;0;0;0;0;0
17335;0;1;10;0;0;0;1;0
9087;0;0;0;0;0;0;0;0
8285;0;0;0;0;0;0;0;0
4158;0;0;0;0;0;0;0;0
3403;0;0;0;0;0;0;0;0
8744;0;0;0;0;0;0;0;0
9752;0;0;0;0;0;0;0;0
5686;0;0;0;0;0;0;0;0
1821;0;0;0;0;0;0;0;0
5018;0;1;10;0;0;0;0;0
1641;1;1;10;10;0;0;1;0
9050;0;0;0;0;0;0;0;0
9473;0;1;10;0;0;0;1;0
7127;1;0;0;0;0;0;0;0
1107;0;1;10;0;0;0;0;0
4677;0;0;10;0;0;0;0;0
26851;1;1;10;0;10;0;1;0
15517;0;1;10;0;0;1;0;0
13831;0;0;0;0;0;0;0;0
5263;0;0;0;0;0;0;0;0
10439;0;0;0;0;0;0;0;0
15608;0;1;10;0;0;0;0;0
26861;0;0;0;0;0;0;0;0
2077;1;0;10;10;0;0;0;0
4521;0;1;10;10;0;0;0;0
3392;1;0;0;0;10;0;0;0
8878;0;0;0;0;0;0;0;0
1816;0;0;0;0;10;0;0;0
24388;0;1;0;10;10;0;0;0
26872;0;0;10;0;0;0;1;0
4669;0;1;10;0;0;0;0;0
2397;0;1;10;0;0;0;0;0
18676;0;1;10;10;0;0;0;0
4353;1;1;10;0;0;0;0;0
8245;0;0;0;0;0;0;0;0
5450;0;0;0;0;0;0;0;0
3245;0;0;0;0;0;0;0;0
6861;1;0;0;0;10;0;0;0
7272;1;0;0;10;0;0;0;0
9406;1;0;0;0;0;0;0;0
7961;0;0;0;0;10;0;0;0
17837;1;1;10;0;0;0;1;0
5467;0;0;0;0;0;0;0;0
7412;0;0;0;0;0;0;0;0
26890;0;1;10;0;0;0;1;0
1292;1;0;10;0;0;0;0;0
3482;0;0;0;0;0;0;0;0
6321;0;1;10;0;0;0;0;0
2685;1;0;0;0;0;0;0;0
17416;1;1;10;0;0;0;1;0
26901;0;1;10;0;0;0;1;0
1172;0;0;0;0;0;0;0;0
12029;0;0;0;0;0;0;0;0
16361;0;1;10;0;0;1;1;0
23540;0;0;0;0;0;0;1;0
9277;0;0;0;0;0;0;0;0
11376;0;1;10;0;0;0;0;0
8906;0;0;0;0;0;0;0;0
4386;0;0;0;0;0;0;0;0
3218;1;1;0;10;0;0;0;0
8552;0;0;0;0;0;0;0;0
16128;1;1;10;10;0;0;0;0
12705;0;0;0;0;0;0;0;0
6533;0;0;0;0;0;0;0;0
7834;0;0;0;0;0;0;0;0
5446;0;1;10;0;0;0;0;0
9836;0;0;0;0;0;0;0;0
26926;1;1;10;10;0;0;1;0
26927;0;1;10;0;0;0;1;0
21461;1;1;10;10;10;0;1;0
18438;0;1;0;0;0;0;1;0
19304;0;1;10;0;0;0;0;0
14829;0;1;0;0;0;0;0;0
12446;1;1;10;10;10;0;0;0
26947;0;0;10;0;0;0;0;0
4541;0;1;10;0;0;0;1;0
9654;1;0;10;10;0;0;0;0
7214;0;0;0;0;0;0;0;0
25589;1;0;10;10;0;0;1;0
6988;0;0;0;0;0;0;0;0
11231;0;0;0;0;10;0;0;0
6459;0;0;0;0;0;0;0;0
8378;0;1;10;0;0;0;0;0
19733;0;0;0;0;0;1;0;0
25289;0;0;0;0;0;0;0;0
26976;1;1;10;0;0;0;1;0
2881;1;1;10;10;0;0;0;0
7617;0;0;0;0;0;0;0;0
17781;0;0;10;0;0;1;1;0
8937;0;0;0;0;0;0;0;0
10306;0;0;0;0;0;0;0;0
2811;0;0;0;0;0;0;0;0
26990;1;1;10;10;0;0;1;0
20022;1;1;10;0;0;0;1;0
12548;1;0;10;10;10;0;0;0
20083;1;1;10;0;0;0;1;0
25349;0;0;0;0;0;0;1;0
8314;0;0;0;0;0;0;0;0
3168;0;1;10;0;0;0;0;0
11467;0;0;0;0;0;0;0;0
3356;1;1;10;0;0;0;0;0
1238;0;0;10;0;0;0;0;0
8511;0;0;0;0;0;0;0;0
27021;0;0;10;0;0;0;1;0
13396;0;1;10;0;0;0;0;0
11918;1;1;10;0;0;0;0;0
4083;0;0;0;0;0;1;0;0
11179;1;0;10;0;0;0;0;0
27039;0;1;10;10;0;0;0;0
11159;0;0;0;0;0;1;0;0
5869;0;0;0;0;0;0;0;0
23327;1;1;10;0;10;0;0;0
21161;0;1;0;0;0;0;0;0
27063;1;0;0;0;0;0;1;0
15979;0;0;0;0;0;0;0;0
8339;0;0;10;0;0;0;0;0
27068;1;1;10;10;10;0;1;0
1118;0;0;10;0;0;0;0;0
7384;0;0;0;0;0;0;0;0
434;1;1;10;10;10;0;0;0
3165;0;0;0;0;0;0;0;0
27074;1;1;10;0;0;0;0;0
8613;0;0;0;0;0;0;0;0
21456;1;1;10;10;0;0;0;0
5495;0;0;10;0;0;0;0;0
2596;0;0;0;0;0;0;0;0
6766;1;1;10;0;0;0;0;0
11766;0;0;0;10;10;0;0;0
38708;1;1;10;0;0;0;1;0
8040;1;1;10;10;0;1;0;0
6520;1;0;10;0;0;0;0;0
11941;1;0;0;0;0;0;0;0
1484;0;0;0;0;0;0;0;0
38707;1;1;10;10;0;0;0;0
27090;0;1;10;10;0;0;1;0
27060;1;1;10;10;0;0;0;0
8951;0;0;10;0;0;0;0;0
6606;0;0;0;0;0;0;0;0
3379;0;0;0;0;0;0;0;0
27102;0;1;10;0;0;0;0;0
12998;0;1;10;0;0;0;0;0
9195;0;0;0;0;0;0;0;0
9064;0;0;0;0;0;0;0;0
27099;0;1;10;10;0;0;1;0
7291;0;0;0;0;0;0;0;0
5157;0;0;0;0;0;0;0;0
1297;0;0;0;0;0;0;0;0
1688;1;1;10;0;0;0;1;0
747;0;1;0;0;0;0;1;0
21285;0;1;10;0;0;0;0;0
17077;0;1;10;0;0;0;1;0
5045;1;0;0;10;10;0;0;0
9847;0;0;0;0;0;0;0;0
27129;0;1;10;10;10;0;0;0
11632;0;1;0;0;0;0;0;0
20943;0;0;10;0;0;0;1;0
7482;1;0;0;0;0;0;0;0
17115;0;0;10;0;0;0;1;0
10819;0;0;0;0;0;0;0;0
8746;0;0;10;0;0;0;0;0
24065;0;1;0;0;0;0;1;0
10966;1;0;10;10;0;0;0;0
25371;0;1;10;0;0;0;1;0
5518;0;0;0;0;0;0;0;0
10210;0;0;0;0;0;0;0;0
5181;0;0;0;0;0;0;0;0
25676;1;0;0;0;0;0;0;0
3930;0;0;0;0;0;0;0;0
10645;0;0;0;0;0;0;0;0
6411;0;0;0;0;0;0;0;0
5634;0;1;10;0;0;0;0;0
14171;0;1;10;0;0;0;0;0
27147;1;1;10;10;10;0;1;0
3646;1;0;0;0;0;0;0;0
8427;0;0;10;0;0;0;0;0
26407;0;1;10;0;0;0;0;0
7980;1;0;10;0;0;0;0;0
20934;0;1;10;0;0;0;1;0
2751;0;0;0;0;0;0;0;0
9753;0;0;0;10;0;0;0;0
4524;0;0;0;0;0;0;0;0
27158;1;1;10;10;0;0;1;0
27161;0;1;10;0;0;0;0;0
7528;0;0;0;0;0;0;0;0
6721;0;0;0;0;0;0;0;0
1362;0;0;0;0;0;0;0;0
10815;0;0;0;0;0;0;0;0
6210;1;1;10;0;0;0;0;0
18457;1;1;10;10;10;0;0;0
17927;1;1;10;0;0;0;1;0
2972;0;0;0;0;0;0;0;0
8176;0;0;0;0;0;0;0;0
16218;0;1;10;10;0;0;0;0
20095;1;1;10;10;10;0;0;0
27177;0;1;10;0;0;0;0;0
9737;1;1;10;0;0;0;0;0
10519;0;1;10;10;0;0;0;0
27185;0;0;0;0;0;0;0;0
7632;0;1;10;0;0;0;0;0
7173;0;0;0;0;0;0;0;0
2424;0;1;10;0;0;0;0;0
5853;0;0;0;0;0;0;0;0
5158;0;0;0;0;0;0;0;0
27206;0;1;10;0;0;0;0;0
8161;0;0;0;0;0;0;0;0
7870;0;0;0;0;0;0;0;0
11413;0;0;0;0;0;0;0;0
11580;0;0;0;0;0;0;0;0
13550;1;1;10;0;0;0;1;0
7328;1;1;10;0;0;0;0;0
8913;0;0;0;0;0;0;0;0
38706;1;1;10;10;0;0;1;0
38701;0;1;0;0;0;0;1;0
23608;0;1;10;0;0;0;0;0
23928;0;0;0;0;0;0;0;0
18185;0;1;10;10;0;1;0;0
705;1;1;10;10;10;0;1;0
603;0;0;0;0;0;0;0;0
7402;0;0;0;0;0;0;0;0
6619;0;0;0;0;0;0;0;0
5668;0;0;0;0;0;0;0;0
27230;0;1;10;10;10;0;1;0
24394;0;1;10;0;0;0;1;0
6711;0;0;0;0;0;0;0;0
4896;0;1;10;0;0;0;0;0
13602;1;1;10;10;10;0;0;0
17167;0;1;10;10;0;0;1;0
3439;1;1;10;0;0;0;0;0
6282;0;0;0;0;0;0;0;0
27242;1;1;10;0;0;0;1;0
26030;0;1;10;0;0;0;0;0
3526;0;0;0;0;0;0;0;0
27198;0;1;10;0;0;0;1;0
15663;1;1;10;10;10;0;0;0
20105;1;1;10;10;10;0;1;0
38680;0;0;0;0;0;0;0;0
15387;0;1;10;0;0;0;1;0
13321;0;1;10;0;0;0;1;0
5418;0;0;0;0;0;0;0;0
262;1;1;10;10;10;0;1;0
27257;1;1;10;10;0;0;1;0
27259;0;1;10;0;0;0;1;0
36198;1;1;10;0;0;0;1;0
23511;0;1;0;0;0;0;1;0
1025;1;1;10;0;0;0;0;0
8967;0;0;0;0;0;0;0;0
6004;0;1;10;0;0;0;0;0
2055;1;1;10;0;0;0;0;0
27266;0;0;0;0;0;0;1;0
4593;0;0;0;0;0;0;0;0
10106;0;0;0;0;0;0;0;0
4688;0;0;0;0;0;0;0;0
15555;0;1;10;0;0;0;0;0
6479;0;1;10;0;0;0;0;0
27276;1;1;10;10;0;0;0;0
3090;1;1;0;10;10;0;0;0
621;1;0;0;0;0;0;0;0
106;0;0;0;0;0;0;0;0
14901;1;1;0;0;0;0;1;0
27287;0;1;10;0;0;0;0;0
8664;0;1;10;10;0;0;0;0
8039;0;0;0;0;0;0;0;0
27303;0;0;0;0;0;0;1;0
27321;0;0;10;0;0;0;1;0
1781;0;1;10;0;0;0;1;0
3241;1;0;10;0;0;0;0;0
11211;0;1;10;0;0;0;0;0
3978;0;0;0;0;0;0;0;0
7474;0;0;0;0;0;0;0;0
9897;0;0;0;0;0;0;0;0
13088;0;1;0;10;10;0;1;0
16023;0;0;0;0;0;0;0;0
27318;0;1;10;0;0;0;1;0
26423;1;1;10;10;10;0;1;0
27150;1;1;10;0;0;0;1;0
6006;0;0;0;0;0;0;0;0
27332;0;1;10;10;0;0;0;0
24909;1;1;10;10;10;0;1;0
5022;0;0;0;0;0;0;0;0
7188;0;0;0;0;0;0;0;0
3871;0;0;0;0;0;0;0;0
4919;0;0;10;0;10;0;0;0
4606;0;1;10;0;0;0;0;0
23831;1;1;10;10;0;0;0;0
27348;0;1;10;0;0;0;1;0
6305;0;0;0;0;0;0;0;0
14161;0;1;10;0;0;0;0;0
27355;0;1;10;0;0;0;1;0
1261;0;0;0;0;0;0;0;0
2351;1;1;10;10;10;0;0;0
27366;0;1;10;0;0;0;0;0
17286;0;1;0;10;0;0;0;0
9586;1;0;0;0;0;0;0;0
10514;0;1;10;0;0;0;0;0
3321;0;0;0;0;0;0;0;0
10798;0;0;0;0;10;0;0;0
4122;0;1;10;0;0;0;0;0
4451;0;0;0;0;0;0;0;0
5182;0;0;10;0;0;0;0;0
12567;0;1;10;0;0;0;0;0
9945;0;0;0;0;0;0;0;0
9745;0;1;10;0;0;0;0;0
27384;0;0;0;10;0;0;1;0
10417;0;1;0;10;0;0;0;0
3891;0;0;0;0;0;0;0;0
11237;0;0;0;0;0;0;0;0
27364;0;1;10;0;0;0;1;0
8533;0;0;0;0;0;0;0;0
2618;0;0;0;0;0;0;0;0
7522;1;1;10;10;10;0;0;0
26177;1;1;10;10;10;0;0;0
1060;1;0;0;10;0;0;0;0
4769;0;0;0;0;0;0;0;0
12553;0;0;10;0;0;0;0;0
9041;0;0;10;0;0;0;0;0
4792;0;0;0;0;0;0;0;0
6190;0;1;10;0;0;0;0;0
26652;1;1;10;0;0;1;1;0
25387;0;1;10;0;0;0;0;0
24646;0;0;10;0;0;0;1;0
18456;0;0;10;0;0;0;1;0
27416;1;1;10;0;0;0;0;0
14810;0;1;10;0;0;0;0;0
18776;1;1;10;0;0;0;1;0
17984;0;1;10;10;10;0;0;0
15579;1;1;10;0;0;0;1;0
2089;0;0;0;0;0;0;0;0
3859;0;0;0;0;0;0;0;0
2360;0;0;0;0;0;0;0;0
6012;0;1;10;0;0;0;0;0
11076;0;0;0;0;0;0;0;0
2227;0;0;0;0;0;0;0;0
10407;0;0;0;0;0;0;0;0
10176;0;0;0;0;0;0;0;0
9994;0;0;0;0;0;0;0;0
10364;0;1;10;10;10;0;0;0
27436;0;1;10;0;0;0;1;0
8827;0;1;10;0;0;0;0;0
7159;1;1;10;0;10;0;0;0
4073;0;0;0;0;0;0;0;0
11683;1;0;0;0;0;0;0;0
7880;0;0;0;0;0;0;0;0
27453;0;1;10;0;0;0;1;0
9378;0;1;10;0;0;0;0;0
8943;0;0;0;0;0;0;0;0
27454;1;1;10;10;10;0;1;0
12252;1;0;10;0;0;0;0;0
6733;0;0;0;0;0;1;0;0
10629;0;0;0;0;0;0;0;0
7260;0;0;0;0;0;0;0;0
15045;0;0;0;0;0;0;0;0
9193;0;0;0;0;0;0;0;0
7366;0;0;0;0;0;0;0;0
2681;0;0;0;0;10;0;0;0
24397;1;1;10;0;10;0;1;0
12506;0;0;0;0;0;0;0;0
6034;1;1;10;10;10;0;0;0
27467;0;1;10;10;0;0;1;0
38691;0;0;0;0;0;0;0;0
21565;0;0;0;0;0;0;0;0
9011;1;0;10;0;0;0;0;0
3291;1;0;0;0;0;0;0;0
5245;0;0;0;0;0;0;0;0
5952;0;1;10;0;0;0;0;0
7702;0;0;0;0;0;0;0;0
38690;1;1;10;10;10;0;1;0
11163;0;0;0;10;0;0;0;0
17761;0;1;10;10;0;0;0;0
6717;1;1;10;10;10;0;0;0
23241;0;1;10;10;0;0;0;0
12709;0;1;10;0;0;0;0;0
1686;0;0;0;0;0;0;0;0
5654;0;0;0;0;0;0;0;0
21156;0;1;10;10;0;0;1;0
10110;1;1;10;0;10;0;0;0
492;0;1;10;0;0;1;0;0
8918;0;0;0;0;0;0;0;0
2773;0;0;0;0;10;0;0;0
3269;0;0;0;0;0;0;0;0
27501;0;0;0;10;0;0;0;0
21841;1;0;10;0;0;0;0;0
6645;0;0;0;0;0;0;0;0
10400;0;0;0;0;0;0;0;0
17321;1;0;10;10;0;0;0;0
624;0;1;10;0;0;0;0;0
9278;1;0;0;0;0;0;0;0
5783;1;0;10;0;0;0;0;0
6048;0;0;0;0;0;0;0;0
7143;0;1;10;0;0;0;0;0
27505;0;1;10;10;0;0;0;0
24021;0;0;0;0;0;0;0;0
10902;0;0;0;0;0;0;0;0
7259;1;0;0;10;10;0;0;0
5491;0;0;0;0;0;0;0;0
11220;0;1;0;0;0;0;0;0
19665;0;0;0;0;0;0;1;0
5528;0;0;0;0;0;0;0;0
27512;1;1;10;0;0;0;0;0
11703;0;0;0;0;0;0;0;0
6869;0;0;10;0;0;0;0;0
12714;0;0;0;0;0;0;0;0
8993;0;1;10;0;0;0;0;0
9832;1;0;0;10;0;0;0;0
2190;0;0;0;0;0;0;0;0
521;1;1;10;10;0;0;0;0
23133;1;1;10;10;10;0;1;0
17888;0;0;0;0;0;0;0;0
10840;0;0;0;0;0;0;0;0
3488;0;0;0;0;0;1;0;0
2287;0;0;0;0;0;0;0;0
2650;0;0;0;0;0;0;0;0
24386;1;1;10;10;10;0;1;0
8821;0;0;0;0;0;0;0;0
3752;0;0;0;0;0;0;0;0
12525;0;0;0;0;0;0;0;0
7193;0;0;0;0;0;0;0;0
11171;0;0;0;0;0;0;0;0
6241;0;0;0;0;0;0;0;0
768;1;1;0;10;10;0;1;0
9998;0;0;0;0;0;0;0;0
10273;0;1;10;0;0;0;0;0
2557;0;0;0;0;0;0;0;0
24298;1;1;10;10;10;1;1;0
2441;0;1;10;0;0;0;0;0
8802;0;0;0;0;0;0;0;0
27547;0;0;10;0;0;0;1;0
5184;1;1;0;10;0;1;0;0
8767;0;0;0;0;0;0;0;0
17318;1;1;10;10;10;0;1;0
19230;0;0;0;0;0;0;0;0
27544;0;0;0;0;0;0;0;0
9763;0;1;10;0;0;0;0;0
8087;0;0;0;0;0;0;0;0
3493;0;1;10;0;10;0;0;0
18638;1;1;10;10;10;1;1;0
8117;0;0;0;0;0;0;0;0
16370;1;1;10;10;10;0;1;0
12305;1;0;10;0;0;0;0;0
19009;0;0;10;10;0;1;0;0
2788;0;0;0;0;0;0;0;0
2341;0;0;0;0;0;0;0;0
348;0;0;0;0;0;0;0;0
10484;0;0;0;0;0;0;0;0
17205;0;1;10;0;0;0;1;0
7130;0;0;0;0;0;0;0;0
5384;0;0;0;0;0;0;0;0
3815;0;1;10;0;0;1;0;0
10387;0;0;0;0;0;0;0;0
22863;0;1;0;0;0;0;0;0
2538;0;0;0;10;0;0;0;0
13076;0;0;10;0;0;0;0;0
10083;0;0;0;0;0;0;0;0
8111;0;0;0;10;0;0;0;0
10144;1;0;0;10;10;0;0;0
7855;0;0;0;0;0;0;0;0
5342;0;1;10;0;0;0;0;0
2496;1;0;0;10;10;0;0;0
25386;1;1;10;10;10;0;1;0
4005;0;1;10;0;0;0;0;0
3125;0;0;0;0;0;0;0;0
5568;0;0;0;0;0;0;0;0
25480;0;0;10;0;0;0;1;0
27635;0;0;0;0;0;0;0;0
19329;0;0;10;10;0;0;1;0
8771;0;0;0;0;0;0;0;0
1637;0;0;0;0;0;0;0;0
3315;0;1;10;0;0;0;0;0
11292;0;0;0;0;0;0;0;0
2612;0;1;10;0;0;0;0;0
1187;0;0;0;0;0;0;0;0
27650;0;0;10;0;0;0;1;0
27563;0;1;10;0;0;0;1;0
31949;0;0;0;10;10;0;1;0
8792;0;0;0;0;0;0;0;0
6646;0;0;0;0;0;0;0;0
2184;0;0;0;0;0;0;0;0
3649;0;0;0;0;0;0;0;0
7680;0;1;10;0;0;1;0;0
27655;1;0;10;10;10;0;0;0
8145;0;0;0;0;0;0;0;0
22054;0;1;10;0;0;0;1;0
21334;0;1;10;0;0;0;1;0
27666;0;1;0;0;0;0;0;0
10258;0;0;0;0;0;0;0;0
7459;0;1;10;0;0;0;0;0
27111;0;1;10;0;0;0;0;0
8143;0;0;0;0;0;0;0;0
9338;0;0;0;0;0;0;0;0
11252;0;0;0;0;0;0;0;0
1222;0;0;0;0;0;0;0;0
21420;0;1;10;0;0;0;0;0
20090;1;1;10;10;10;0;1;0
12435;0;0;0;0;0;0;0;0
25500;1;1;10;0;0;0;1;0
8916;0;0;0;0;0;0;0;0
1792;0;0;0;0;0;0;0;0
463;0;1;10;0;0;0;0;0
10525;0;0;0;0;0;0;0;0
10125;0;0;0;0;0;0;0;0
2119;0;0;0;0;0;0;0;0
13566;0;1;10;10;10;0;0;0
4401;0;1;10;0;0;0;0;0
14509;0;1;10;0;0;0;1;0
13634;0;1;10;0;0;0;1;0
5618;0;1;10;0;0;0;0;0
7692;0;0;0;0;0;0;0;0
10921;0;0;10;0;0;0;0;0
11261;1;0;10;0;0;0;0;0
5188;1;1;10;0;0;0;0;0
6947;0;0;0;0;0;0;0;0
16135;0;1;10;0;0;0;1;0
5234;0;0;0;0;0;0;0;0
5492;0;1;10;0;0;0;0;0
10934;1;0;10;10;10;1;0;0
17608;0;0;10;10;0;0;1;0
27541;0;0;10;0;0;0;1;0
3236;0;0;0;0;0;0;0;0
11007;1;0;0;0;0;0;0;0
12493;0;0;0;0;0;0;0;0
13109;0;1;10;10;0;0;0;0
4853;0;0;10;0;0;0;0;0
27698;1;1;10;0;0;0;1;0
8089;0;0;0;0;0;0;0;0
2728;0;0;0;0;0;0;0;0
38675;1;1;10;0;0;0;1;0
8293;1;1;10;0;0;0;0;0
3143;0;1;10;0;0;0;0;0
27707;1;1;10;0;0;0;1;0
9995;0;0;0;0;0;0;0;0
7960;0;0;0;0;0;0;0;0
9134;0;0;0;0;0;0;0;0
16007;1;1;0;10;0;0;1;0
8534;0;0;0;0;0;0;0;0
3557;0;0;0;0;0;0;0;0
2274;0;0;0;0;0;0;0;0
10214;0;0;0;0;0;0;0;0
8028;0;0;0;0;0;0;0;0
8680;0;0;0;0;0;0;0;0
12722;0;0;0;0;0;0;0;0
1266;0;0;0;0;0;0;0;0
4796;0;0;0;0;0;0;0;0
1097;0;0;0;0;0;0;0;0
7486;0;0;0;0;0;0;0;0
9997;1;0;0;0;0;0;0;0
11804;0;1;10;0;0;0;0;0
5588;0;0;0;0;0;0;0;0
4313;0;0;0;0;0;0;0;0
5296;0;0;10;0;0;0;0;0
8057;0;0;0;0;0;0;0;0
2174;0;0;0;0;0;0;0;0
8166;0;0;0;0;0;0;0;0
7791;0;0;0;0;10;0;0;0
1377;0;0;0;0;0;1;0;0
4681;0;0;0;0;0;0;0;0
5291;1;0;0;0;0;0;0;0
2694;0;0;0;0;0;0;0;0
22599;1;0;10;0;0;0;1;0
2350;0;1;10;0;0;0;0;0
8298;1;1;10;10;10;0;0;0
38665;1;1;10;0;0;0;1;0
3639;0;0;0;0;0;0;0;0
17078;1;1;10;0;10;0;0;0
8128;0;0;0;0;0;0;0;0
13597;1;1;10;10;0;0;0;0
10193;1;1;10;0;0;0;0;0
27740;0;1;10;0;0;0;0;0
17985;0;1;0;0;0;0;0;0
27744;1;1;10;10;10;0;1;0
27746;0;0;10;10;0;0;0;0
3367;1;1;10;10;0;0;0;0
8840;0;0;0;0;0;0;0;0
8711;0;0;0;0;0;0;0;0
16195;0;1;10;0;0;0;1;0
4705;1;0;10;0;0;0;0;0
24152;1;1;0;10;10;0;1;0
2809;0;0;10;0;0;0;0;0
2550;0;0;0;0;0;0;0;0
20612;0;0;0;0;0;0;0;0
1122;0;0;0;0;0;0;0;0
27764;0;1;10;0;0;0;1;0
21106;1;1;10;10;10;0;0;0
16607;1;1;10;10;10;0;1;0
24377;1;1;10;0;0;0;1;0
7342;0;1;10;0;0;0;0;0
10185;0;0;0;0;0;0;0;0
746;0;1;10;10;0;0;1;0
8302;0;0;0;0;0;0;0;0
14666;0;0;0;0;0;1;1;0
9910;1;0;0;0;0;0;0;0
6024;0;1;10;0;0;0;0;0
20762;1;1;10;10;10;0;1;0
8763;0;1;10;0;0;0;0;0
2;0;0;0;0;0;0;0;0
26120;1;0;0;0;0;1;1;0
4961;0;0;0;0;0;0;0;0
23420;0;0;0;0;0;0;1;0
24898;0;1;10;0;0;0;1;0
20880;0;1;10;10;0;0;0;0
8936;0;0;0;0;0;0;0;0
